raceId,driverId,pit_stop_number,Pit_lap,pit_timestamp,pit_duration,pit_milliseconds,RaceName,driverRef
890,818,2,30,14:49:06,22.282,22282,2013-Hungarian Grand Prix,vergne
890,1,2,31,14:49:23,21.454,21454,2013-Hungarian Grand Prix,hamilton
890,13,2,31,14:50:01,21.753,21753,2013-Hungarian Grand Prix,massa
890,822,2,33,14:53:46,22.612,22612,2013-Hungarian Grand Prix,bottas
890,20,2,34,14:53:58,21.863,21863,2013-Hungarian Grand Prix,vettel
890,4,2,34,14:54:07,22.249,22249,2013-Hungarian Grand Prix,alonso
890,824,2,33,14:54:39,22.221,22221,2013-Hungarian Grand Prix,jules_bianchi
890,807,2,35,14:56:17,22.606,22606,2013-Hungarian Grand Prix,hulkenberg
890,820,2,34,14:56:34,22.301,22301,2013-Hungarian Grand Prix,chilton
890,154,3,37,14:58:34,16.453,16453,2013-Hungarian Grand Prix,grosjean
890,18,2,37,14:58:44,22.496,22496,2013-Hungarian Grand Prix,button
890,815,2,38,15:00:37,22.722,22722,2013-Hungarian Grand Prix,perez
890,817,2,38,15:01:00,21.996,21996,2013-Hungarian Grand Prix,ricciardo
890,819,2,38,15:01:50,22.45,22450,2013-Hungarian Grand Prix,pic
890,807,3,40,15:04:00,16.512,16512,2013-Hungarian Grand Prix,hulkenberg
890,8,2,42,15:05:48,21.643,21643,2013-Hungarian Grand Prix,raikkonen
890,17,2,43,15:07:06,22.349,22349,2013-Hungarian Grand Prix,webber
890,823,3,44,15:10:43,22.384,22384,2013-Hungarian Grand Prix,garde
890,154,4,47,15:13:17,22.451,22451,2013-Hungarian Grand Prix,grosjean
890,824,3,46,15:14:34,23.03,23030,2013-Hungarian Grand Prix,jules_bianchi
890,4,3,48,15:14:42,21.753,21753,2013-Hungarian Grand Prix,alonso
890,13,3,48,15:15:06,21.612,21612,2013-Hungarian Grand Prix,massa
890,3,3,48,15:15:07,21.854,21854,2013-Hungarian Grand Prix,rosberg
890,814,3,48,15:15:49,23.027,23027,2013-Hungarian Grand Prix,resta
890,1,3,50,15:17:08,22.136,22136,2013-Hungarian Grand Prix,hamilton
890,818,3,50,15:18:45,23.756,23756,2013-Hungarian Grand Prix,vergne
890,813,3,51,15:19:53,24.796,24796,2013-Hungarian Grand Prix,maldonado
890,820,3,50,15:21:06,23.257,23257,2013-Hungarian Grand Prix,chilton
890,20,3,55,15:24:30,21.666,21666,2013-Hungarian Grand Prix,vettel
890,17,3,59,15:30:24,22.022,22022,2013-Hungarian Grand Prix,webber
891,807,1,9,14:21:40,24.219,24219,2013-Belgian Grand Prix,hulkenberg
891,13,1,9,14:21:42,22.872,22872,2013-Belgian Grand Prix,massa
891,814,1,10,14:23:35,23.475,23475,2013-Belgian Grand Prix,resta
891,818,1,10,14:23:44,24.07,24070,2013-Belgian Grand Prix,vergne
891,1,1,11,14:25:16,23.397,23397,2013-Belgian Grand Prix,hamilton
891,16,1,11,14:25:37,23.327,23327,2013-Belgian Grand Prix,sutil
891,813,1,11,14:25:40,27.059,27059,2013-Belgian Grand Prix,maldonado
891,3,1,12,14:27:19,22.893,22893,2013-Belgian Grand Prix,rosberg
891,4,1,13,14:29:10,22.631,22631,2013-Belgian Grand Prix,alonso
891,17,1,13,14:29:16,23.004,23004,2013-Belgian Grand Prix,webber
891,815,1,13,14:29:25,17.378,17378,2013-Belgian Grand Prix,perez
891,20,1,14,14:30:58,22.685,22685,2013-Belgian Grand Prix,vettel
891,8,1,14,14:31:18,23.744,23744,2013-Belgian Grand Prix,raikkonen
891,822,1,14,14:31:44,23.411,23411,2013-Belgian Grand Prix,bottas
891,824,1,14,14:32:07,24.083,24083,2013-Belgian Grand Prix,jules_bianchi
891,823,1,15,14:33:51,24.968,24968,2013-Belgian Grand Prix,garde
891,820,1,15,14:34:15,24.013,24013,2013-Belgian Grand Prix,chilton
891,817,1,16,14:35:26,23.144,23144,2013-Belgian Grand Prix,ricciardo
891,18,1,17,14:37:03,22.465,22465,2013-Belgian Grand Prix,button
891,815,2,18,14:39:24,22.597,22597,2013-Belgian Grand Prix,perez
891,821,1,19,14:41:20,22.761,22761,2013-Belgian Grand Prix,gutierrez
891,154,1,22,14:46:53,23.445,23445,2013-Belgian Grand Prix,grosjean
891,807,2,24,14:50:59,23.334,23334,2013-Belgian Grand Prix,hulkenberg
891,818,2,24,14:51:01,24.539,24539,2013-Belgian Grand Prix,vergne
891,3,2,25,14:52:20,23.723,23723,2013-Belgian Grand Prix,rosberg
891,814,2,25,14:52:51,23.54,23540,2013-Belgian Grand Prix,resta
891,1,2,26,14:54:11,22.682,22682,2013-Belgian Grand Prix,hamilton
891,13,2,26,14:54:35,22.634,22634,2013-Belgian Grand Prix,massa
891,16,2,26,14:54:42,23.655,23655,2013-Belgian Grand Prix,sutil
891,813,2,27,14:57:12,35.228,35228,2013-Belgian Grand Prix,maldonado
891,4,2,28,14:57:52,22.444,22444,2013-Belgian Grand Prix,alonso
891,821,2,28,14:58:53,22.712,22712,2013-Belgian Grand Prix,gutierrez
891,822,2,28,14:59:02,23.54,23540,2013-Belgian Grand Prix,bottas
891,824,2,28,14:59:47,23.961,23961,2013-Belgian Grand Prix,jules_bianchi
891,17,2,29,15:00:00,23.477,23477,2013-Belgian Grand Prix,webber
891,823,2,29,15:01:18,23.998,23998,2013-Belgian Grand Prix,garde
891,20,2,30,15:01:29,22.884,22884,2013-Belgian Grand Prix,vettel
891,820,2,29,15:02:06,23.916,23916,2013-Belgian Grand Prix,chilton
891,817,2,33,15:08:12,22.871,22871,2013-Belgian Grand Prix,ricciardo
891,820,3,32,15:08:14,17.427,17427,2013-Belgian Grand Prix,chilton
891,18,2,34,15:09:32,23.317,23317,2013-Belgian Grand Prix,button
891,813,3,38,15:18:29,30.894,30894,2013-Belgian Grand Prix,maldonado
891,821,3,41,15:23:35,17.433,17433,2013-Belgian Grand Prix,gutierrez
892,8,1,1,14:05:19,30.975,30975,2013-Italian Grand Prix,raikkonen
892,1,1,13,14:23:23,24.46,24460,2013-Italian Grand Prix,hamilton
892,819,1,17,14:29:42,25.569,25569,2013-Italian Grand Prix,pic
892,823,1,18,14:31:18,26.302,26302,2013-Italian Grand Prix,garde
892,154,1,20,14:33:49,27.04,27040,2013-Italian Grand Prix,grosjean
892,18,1,21,14:35:17,24.45,24450,2013-Italian Grand Prix,button
892,817,1,22,14:36:44,24.319,24319,2013-Italian Grand Prix,ricciardo
892,815,1,22,14:36:45,25.933,25933,2013-Italian Grand Prix,perez
892,824,1,22,14:37:35,25.541,25541,2013-Italian Grand Prix,jules_bianchi
892,20,1,23,14:37:56,24.305,24305,2013-Italian Grand Prix,vettel
892,17,1,23,14:38:07,24.205,24205,2013-Italian Grand Prix,webber
892,820,1,23,14:39:08,26.146,26146,2013-Italian Grand Prix,chilton
892,13,1,24,14:39:35,24.692,24692,2013-Italian Grand Prix,massa
892,807,1,24,14:39:37,25.633,25633,2013-Italian Grand Prix,hulkenberg
892,16,1,24,14:39:52,26.873,26873,2013-Italian Grand Prix,sutil
892,813,1,24,14:39:58,25.397,25397,2013-Italian Grand Prix,maldonado
892,822,1,25,14:41:33,24.665,24665,2013-Italian Grand Prix,bottas
892,3,1,26,14:42:35,24.079,24079,2013-Italian Grand Prix,rosberg
892,4,1,27,14:43:56,24.208,24208,2013-Italian Grand Prix,alonso
892,821,1,27,14:44:20,24.668,24668,2013-Italian Grand Prix,gutierrez
892,8,2,30,14:48:51,24.764,24764,2013-Italian Grand Prix,raikkonen
892,1,2,38,15:00:35,24.315,24315,2013-Italian Grand Prix,hamilton
892,819,2,38,15:01:38,26.363,26363,2013-Italian Grand Prix,pic
892,823,2,39,15:03:12,33.2,33200,2013-Italian Grand Prix,garde
893,4,2,25,20:52:09,29.176,29176,2013-Singapore Grand Prix,alonso
893,154,2,25,20:52:13,30.293,30293,2013-Singapore Grand Prix,grosjean
893,13,2,25,20:52:21,29.136,29136,2013-Singapore Grand Prix,massa
893,18,2,25,20:52:22,30.085,30085,2013-Singapore Grand Prix,button
893,8,2,25,20:52:24,33.013,33013,2013-Singapore Grand Prix,raikkonen
893,815,2,25,20:52:31,29.396,29396,2013-Singapore Grand Prix,perez
893,807,2,25,20:52:32,30.253,30253,2013-Singapore Grand Prix,hulkenberg
893,821,2,25,20:52:42,31.706,31706,2013-Singapore Grand Prix,gutierrez
893,16,2,25,20:52:54,30.166,30166,2013-Singapore Grand Prix,sutil
893,813,2,25,20:53:06,30.444,30444,2013-Singapore Grand Prix,maldonado
893,819,2,25,20:53:55,32.008,32008,2013-Singapore Grand Prix,pic
893,823,2,26,20:55:33,37.7,37700,2013-Singapore Grand Prix,garde
893,154,3,33,21:11:23,01:13.0,73009,2013-Singapore Grand Prix,grosjean
893,818,3,39,21:22:44,29.999,29999,2013-Singapore Grand Prix,vergne
893,17,2,40,21:24:28,28.909,28909,2013-Singapore Grand Prix,webber
893,16,3,40,21:24:36,31.23,31230,2013-Singapore Grand Prix,sutil
893,824,4,40,21:25:13,29.421,29421,2013-Singapore Grand Prix,jules_bianchi
893,3,2,41,21:26:16,29.616,29616,2013-Singapore Grand Prix,rosberg
893,813,3,41,21:26:35,30.175,30175,2013-Singapore Grand Prix,maldonado
893,820,3,41,21:27:04,29.687,29687,2013-Singapore Grand Prix,chilton
893,814,2,42,21:28:14,29.777,29777,2013-Singapore Grand Prix,resta
893,13,3,42,21:28:15,29.573,29573,2013-Singapore Grand Prix,massa
893,822,3,42,21:28:43,33.836,33836,2013-Singapore Grand Prix,bottas
893,823,3,42,21:28:50,30.141,30141,2013-Singapore Grand Prix,garde
893,1,2,43,21:30:03,30.085,30085,2013-Singapore Grand Prix,hamilton
893,20,2,44,21:31:26,28.934,28934,2013-Singapore Grand Prix,vettel
893,819,3,54,21:52:04,31.546,31546,2013-Singapore Grand Prix,pic
893,8,1,10,20:23:19,29.469,29469,2013-Singapore Grand Prix,raikkonen
893,824,1,10,20:23:58,29.573,29573,2013-Singapore Grand Prix,jules_bianchi
893,821,1,11,20:25:19,29.364,29364,2013-Singapore Grand Prix,gutierrez
893,818,1,11,20:25:28,29.736,29736,2013-Singapore Grand Prix,vergne
893,819,1,11,20:25:52,31.841,31841,2013-Singapore Grand Prix,pic
893,820,1,11,20:25:57,30.497,30497,2013-Singapore Grand Prix,chilton
893,824,2,11,20:26:28,32.243,32243,2013-Singapore Grand Prix,jules_bianchi
893,13,1,12,20:26:59,29.04,29040,2013-Singapore Grand Prix,massa
893,16,1,12,20:27:25,29.678,29678,2013-Singapore Grand Prix,sutil
893,17,1,13,20:28:48,29.031,29031,2013-Singapore Grand Prix,webber
893,18,1,13,20:28:57,29.284,29284,2013-Singapore Grand Prix,button
893,807,1,13,20:29:01,29.91,29910,2013-Singapore Grand Prix,hulkenberg
893,823,1,13,20:29:27,30.161,30161,2013-Singapore Grand Prix,garde
893,822,1,13,20:29:30,31.792,31792,2013-Singapore Grand Prix,bottas
893,4,1,14,20:30:36,29.436,29436,2013-Singapore Grand Prix,alonso
893,815,1,14,20:30:57,28.709,28709,2013-Singapore Grand Prix,perez
893,3,1,15,20:32:27,29.212,29212,2013-Singapore Grand Prix,rosberg
893,154,1,15,20:32:38,29.702,29702,2013-Singapore Grand Prix,grosjean
893,1,1,15,20:32:41,29.032,29032,2013-Singapore Grand Prix,hamilton
893,817,1,15,20:33:06,32.097,32097,2013-Singapore Grand Prix,ricciardo
893,813,1,16,20:35:13,29.966,29966,2013-Singapore Grand Prix,maldonado
893,20,1,17,20:36:08,28.787,28787,2013-Singapore Grand Prix,vettel
893,814,1,20,20:42:28,29.667,29667,2013-Singapore Grand Prix,resta
893,824,3,23,20:50:22,29.823,29823,2013-Singapore Grand Prix,jules_bianchi
893,818,2,24,20:50:34,30.714,30714,2013-Singapore Grand Prix,vergne
893,822,2,24,20:50:54,30.79,30790,2013-Singapore Grand Prix,bottas
893,820,2,24,20:51:40,31.173,31173,2013-Singapore Grand Prix,chilton
894,16,1,3,15:09:31,29.829,29829,2013-Korean Grand Prix,sutil
894,18,1,4,15:11:11,26.948,26948,2013-Korean Grand Prix,button
894,13,1,6,15:14:57,22.474,22474,2013-Korean Grand Prix,massa
894,813,1,7,15:16:37,23.47,23470,2013-Korean Grand Prix,maldonado
894,814,1,7,15:16:40,23.814,23814,2013-Korean Grand Prix,resta
894,821,1,7,15:16:43,23.096,23096,2013-Korean Grand Prix,gutierrez
894,822,1,8,15:18:36,23.912,23912,2013-Korean Grand Prix,bottas
894,1,1,9,15:19:55,22.27,22270,2013-Korean Grand Prix,hamilton
894,4,1,9,15:20:07,22.208,22208,2013-Korean Grand Prix,alonso
894,819,1,9,15:20:36,24.32,24320,2013-Korean Grand Prix,pic
894,154,1,10,15:21:39,22.519,22519,2013-Korean Grand Prix,grosjean
894,3,1,10,15:21:47,23.412,23412,2013-Korean Grand Prix,rosberg
894,807,1,10,15:21:50,23.654,23654,2013-Korean Grand Prix,hulkenberg
894,815,1,10,15:22:03,22.901,22901,2013-Korean Grand Prix,perez
894,823,1,10,15:22:24,17.513,17513,2013-Korean Grand Prix,garde
894,824,1,10,15:22:31,23.097,23097,2013-Korean Grand Prix,jules_bianchi
894,20,1,11,15:23:22,22.662,22662,2013-Korean Grand Prix,vettel
894,8,1,11,15:23:39,22.924,22924,2013-Korean Grand Prix,raikkonen
894,823,2,11,15:24:34,23.987,23987,2013-Korean Grand Prix,garde
894,17,1,12,15:25:27,22.587,22587,2013-Korean Grand Prix,webber
894,818,1,12,15:25:54,24.477,24477,2013-Korean Grand Prix,vergne
894,820,1,12,15:26:16,23.761,23761,2013-Korean Grand Prix,chilton
894,817,1,18,15:36:21,23.892,23892,2013-Korean Grand Prix,ricciardo
894,18,2,22,15:43:41,25.946,25946,2013-Korean Grand Prix,button
894,813,2,23,15:45:35,23.642,23642,2013-Korean Grand Prix,maldonado
894,814,2,23,15:45:42,23.854,23854,2013-Korean Grand Prix,resta
894,818,2,24,15:47:44,23.845,23845,2013-Korean Grand Prix,vergne
894,8,2,25,15:48:47,23.236,23236,2013-Korean Grand Prix,raikkonen
894,807,2,26,15:50:32,24.112,24112,2013-Korean Grand Prix,hulkenberg
894,3,2,28,15:53:56,42.432,42432,2013-Korean Grand Prix,rosberg
894,4,2,28,15:54:07,22.807,22807,2013-Korean Grand Prix,alonso
894,16,2,28,15:54:36,23.155,23155,2013-Korean Grand Prix,sutil
894,822,2,28,15:54:54,24.24,24240,2013-Korean Grand Prix,bottas
894,1,2,29,15:55:45,22.251,22251,2013-Korean Grand Prix,hamilton
894,13,2,29,15:56:20,22.401,22401,2013-Korean Grand Prix,massa
894,17,2,30,15:57:29,22.718,22718,2013-Korean Grand Prix,webber
894,20,2,31,15:58:48,22.935,22935,2013-Korean Grand Prix,vettel
894,819,2,30,15:58:50,24.366,24366,2013-Korean Grand Prix,pic
894,154,2,31,15:58:56,22.767,22767,2013-Korean Grand Prix,grosjean
894,824,2,30,15:59:15,23.814,23814,2013-Korean Grand Prix,jules_bianchi
894,820,2,30,15:59:21,26.299,26299,2013-Korean Grand Prix,chilton
894,823,3,30,15:59:22,24.548,24548,2013-Korean Grand Prix,garde
894,817,2,31,16:00:11,23.194,23194,2013-Korean Grand Prix,ricciardo
894,17,3,31,16:00:12,23.49,23490,2013-Korean Grand Prix,webber
894,821,2,31,16:00:19,23.408,23408,2013-Korean Grand Prix,gutierrez
894,815,2,31,16:00:22,38.893,38893,2013-Korean Grand Prix,perez
894,818,3,38,16:16:31,24.016,24016,2013-Korean Grand Prix,vergne
894,16,3,38,16:16:46,01:11.4,71445,2013-Korean Grand Prix,sutil
894,16,4,41,16:23:32,18.979,18979,2013-Korean Grand Prix,sutil
895,819,1,1,15:05:34,17.935,17935,2013-Japanese Grand Prix,pic
895,1,1,1,15:06:11,25.297,25297,2013-Japanese Grand Prix,hamilton
895,818,1,7,15:15:39,25.816,25816,2013-Japanese Grand Prix,vergne
895,18,1,8,15:17:14,23.462,23462,2013-Japanese Grand Prix,button
895,822,1,8,15:17:18,23.421,23421,2013-Japanese Grand Prix,bottas
895,16,1,8,15:17:19,23.803,23803,2013-Japanese Grand Prix,sutil
895,821,1,9,15:18:50,23.887,23887,2013-Japanese Grand Prix,gutierrez
895,813,1,9,15:18:58,23.524,23524,2013-Japanese Grand Prix,maldonado
895,807,1,10,15:20:27,23.383,23383,2013-Japanese Grand Prix,hulkenberg
895,814,1,10,15:20:37,23.476,23476,2013-Japanese Grand Prix,resta
895,17,1,11,15:21:54,23.617,23617,2013-Japanese Grand Prix,webber
895,13,1,11,15:22:06,22.946,22946,2013-Japanese Grand Prix,massa
895,8,1,11,15:22:11,23.313,23313,2013-Japanese Grand Prix,raikkonen
895,820,1,11,15:22:39,23.648,23648,2013-Japanese Grand Prix,chilton
895,154,1,12,15:23:30,23.282,23282,2013-Japanese Grand Prix,grosjean
895,3,1,12,15:23:43,22.812,22812,2013-Japanese Grand Prix,rosberg
895,815,1,12,15:23:48,26.423,26423,2013-Japanese Grand Prix,perez
895,4,1,13,15:25:26,22.645,22645,2013-Japanese Grand Prix,alonso
895,20,1,14,15:26:53,22.916,22916,2013-Japanese Grand Prix,vettel
895,3,2,16,15:30:40,17.806,17806,2013-Japanese Grand Prix,rosberg
895,819,2,17,15:33:03,24.38,24380,2013-Japanese Grand Prix,pic
895,817,1,21,15:39:04,24.608,24608,2013-Japanese Grand Prix,ricciardo
895,818,2,21,15:39:24,24.087,24087,2013-Japanese Grand Prix,vergne
895,18,2,23,15:42:30,26.263,26263,2013-Japanese Grand Prix,button
895,3,3,24,15:44:05,22.771,22771,2013-Japanese Grand Prix,rosberg
895,17,2,25,15:45:06,22.774,22774,2013-Japanese Grand Prix,webber
895,814,2,26,15:47:38,23.858,23858,2013-Japanese Grand Prix,resta
895,822,2,27,15:49:16,23.483,23483,2013-Japanese Grand Prix,bottas
895,16,2,27,15:49:23,23.484,23484,2013-Japanese Grand Prix,sutil
895,13,2,28,15:50:36,22.871,22871,2013-Japanese Grand Prix,massa
895,813,2,28,15:51:02,24.202,24202,2013-Japanese Grand Prix,maldonado
895,154,2,29,15:51:38,23.086,23086,2013-Japanese Grand Prix,grosjean
895,807,2,29,15:52:08,23.831,23831,2013-Japanese Grand Prix,hulkenberg
895,820,2,29,15:53:22,24.373,24373,2013-Japanese Grand Prix,chilton
895,4,2,30,15:53:46,22.839,22839,2013-Japanese Grand Prix,alonso
895,821,2,30,15:54:04,23.184,23184,2013-Japanese Grand Prix,gutierrez
895,815,2,30,15:54:05,27.707,27707,2013-Japanese Grand Prix,perez
895,8,2,31,15:55:30,23.29,23290,2013-Japanese Grand Prix,raikkonen
895,817,2,32,15:57:31,17.801,17801,2013-Japanese Grand Prix,ricciardo
895,13,3,34,16:00:41,17.822,17822,2013-Japanese Grand Prix,massa
895,819,3,35,16:03:32,24.381,24381,2013-Japanese Grand Prix,pic
895,20,2,37,16:04:36,22.873,22873,2013-Japanese Grand Prix,vettel
895,818,3,38,16:07:30,24.876,24876,2013-Japanese Grand Prix,vergne
895,3,4,39,16:08:49,22.551,22551,2013-Japanese Grand Prix,rosberg
895,18,3,40,16:10:36,23.105,23105,2013-Japanese Grand Prix,button
895,17,3,42,16:12:42,23.094,23094,2013-Japanese Grand Prix,webber
895,815,3,42,16:14:05,25.585,25585,2013-Japanese Grand Prix,perez
895,817,3,44,16:17:21,24.178,24178,2013-Japanese Grand Prix,ricciardo
896,814,1,1,15:05:12,23.662,23662,2013-Indian Grand Prix,resta
896,818,1,1,15:05:14,24.232,24232,2013-Indian Grand Prix,vergne
896,819,1,1,15:05:39,29.082,29082,2013-Indian Grand Prix,pic
896,20,1,2,15:06:36,24,24000,2013-Indian Grand Prix,vettel
896,4,1,2,15:06:48,29.8,29800,2013-Indian Grand Prix,alonso
896,807,1,5,15:11:22,24.096,24096,2013-Indian Grand Prix,hulkenberg
896,824,1,5,15:11:40,33.937,33937,2013-Indian Grand Prix,jules_bianchi
896,18,1,6,15:13:04,23.517,23517,2013-Indian Grand Prix,button
896,3,1,7,15:14:25,23.685,23685,2013-Indian Grand Prix,rosberg
896,8,1,7,15:14:33,26.989,26989,2013-Indian Grand Prix,raikkonen
896,13,1,8,15:15:56,23.579,23579,2013-Indian Grand Prix,massa
896,1,1,8,15:16:00,23.546,23546,2013-Indian Grand Prix,hamilton
896,813,1,8,15:16:14,25.53,25530,2013-Indian Grand Prix,maldonado
896,18,2,12,15:22:48,23.774,23774,2013-Indian Grand Prix,button
896,154,1,13,15:23:59,23.648,23648,2013-Indian Grand Prix,grosjean
896,821,1,16,15:28:39,18.423,18423,2013-Indian Grand Prix,gutierrez
896,819,2,16,15:29:58,26.97,26970,2013-Indian Grand Prix,pic
896,821,2,26,15:44:22,25.66,25660,2013-Indian Grand Prix,gutierrez
896,818,2,26,15:44:28,24.128,24128,2013-Indian Grand Prix,vergne
896,3,2,27,15:45:31,23.895,23895,2013-Indian Grand Prix,rosberg
896,17,1,28,15:46:25,23.487,23487,2013-Indian Grand Prix,webber
896,815,1,28,15:46:43,23.541,23541,2013-Indian Grand Prix,perez
896,820,1,29,15:49:37,24.757,24757,2013-Indian Grand Prix,chilton
896,13,2,30,15:50:06,23.332,23332,2013-Indian Grand Prix,massa
896,1,2,30,15:50:07,23.574,23574,2013-Indian Grand Prix,hamilton
896,814,2,30,15:50:21,24.024,24024,2013-Indian Grand Prix,resta
896,4,2,30,15:50:22,23.595,23595,2013-Indian Grand Prix,alonso
896,20,2,31,15:51:05,23.568,23568,2013-Indian Grand Prix,vettel
896,822,1,31,15:51:52,27.619,27619,2013-Indian Grand Prix,bottas
896,17,2,32,15:52:46,23.459,23459,2013-Indian Grand Prix,webber
896,18,3,32,15:53:44,24.754,24754,2013-Indian Grand Prix,button
896,817,1,33,15:54:38,25.608,25608,2013-Indian Grand Prix,ricciardo
896,815,2,33,15:54:42,24.91,24910,2013-Indian Grand Prix,perez
896,807,2,33,15:54:45,24.834,24834,2013-Indian Grand Prix,hulkenberg
896,824,2,33,15:56:05,25.383,25383,2013-Indian Grand Prix,jules_bianchi
896,4,3,36,15:59:44,24.066,24066,2013-Indian Grand Prix,alonso
896,817,2,38,16:02:35,24.471,24471,2013-Indian Grand Prix,ricciardo
896,813,2,38,16:02:44,26.312,26312,2013-Indian Grand Prix,maldonado
896,16,1,41,16:07:01,23.891,23891,2013-Indian Grand Prix,sutil
896,821,3,47,16:16:34,24.415,24415,2013-Indian Grand Prix,gutierrez
896,822,2,49,16:19:37,25.909,25909,2013-Indian Grand Prix,bottas
896,807,3,53,16:25:07,29.057,29057,2013-Indian Grand Prix,hulkenberg
896,820,2,52,16:25:27,24.445,24445,2013-Indian Grand Prix,chilton
896,8,2,58,16:32:33,24.141,24141,2013-Indian Grand Prix,raikkonen
897,18,1,2,17:07:35,27.176,27176,2013-Abu Dhabi Grand Prix,button
897,813,1,5,17:12:55,22.886,22886,2013-Abu Dhabi Grand Prix,maldonado
897,824,1,5,17:13:09,24.064,24064,2013-Abu Dhabi Grand Prix,jules_bianchi
897,815,1,6,17:14:42,21.503,21503,2013-Abu Dhabi Grand Prix,perez
897,820,1,6,17:15:04,23.49,23490,2013-Abu Dhabi Grand Prix,chilton
897,1,1,7,17:16:23,21.372,21372,2013-Abu Dhabi Grand Prix,hamilton
897,817,1,7,17:16:41,22.194,22194,2013-Abu Dhabi Grand Prix,ricciardo
897,823,1,7,17:16:50,22.834,22834,2013-Abu Dhabi Grand Prix,garde
897,17,1,8,17:18:09,21.175,21175,2013-Abu Dhabi Grand Prix,webber
897,154,1,8,17:18:10,21.627,21627,2013-Abu Dhabi Grand Prix,grosjean
897,819,1,8,17:18:39,22.498,22498,2013-Abu Dhabi Grand Prix,pic
897,807,1,9,17:20:04,22.363,22363,2013-Abu Dhabi Grand Prix,hulkenberg
897,3,1,10,17:21:41,21.653,21653,2013-Abu Dhabi Grand Prix,rosberg
897,18,2,11,17:24:21,21.516,21516,2013-Abu Dhabi Grand Prix,button
897,20,1,14,17:28:39,22.275,22275,2013-Abu Dhabi Grand Prix,vettel
897,4,1,16,17:32:49,21.53,21530,2013-Abu Dhabi Grand Prix,alonso
897,818,1,17,17:34:46,21.93,21930,2013-Abu Dhabi Grand Prix,vergne
897,13,1,18,17:36:23,21.485,21485,2013-Abu Dhabi Grand Prix,massa
897,821,1,18,17:36:43,22.685,22685,2013-Abu Dhabi Grand Prix,gutierrez
897,814,1,20,17:40:06,22.27,22270,2013-Abu Dhabi Grand Prix,resta
897,822,1,24,17:47:40,23.361,23361,2013-Abu Dhabi Grand Prix,bottas
897,813,2,25,17:49:29,23.41,23410,2013-Abu Dhabi Grand Prix,maldonado
897,807,2,27,17:53:04,22.863,22863,2013-Abu Dhabi Grand Prix,hulkenberg
897,815,2,27,17:53:06,21.37,21370,2013-Abu Dhabi Grand Prix,perez
897,16,1,28,17:54:54,22.048,22048,2013-Abu Dhabi Grand Prix,sutil
897,817,2,28,17:55:05,22.946,22946,2013-Abu Dhabi Grand Prix,ricciardo
897,1,2,29,17:56:37,21.609,21609,2013-Abu Dhabi Grand Prix,hamilton
897,821,2,30,17:58:38,22.07,22070,2013-Abu Dhabi Grand Prix,gutierrez
897,824,2,31,18:01:41,23.576,23576,2013-Abu Dhabi Grand Prix,jules_bianchi
897,819,2,32,18:03:05,24.005,24005,2013-Abu Dhabi Grand Prix,pic
897,17,2,33,18:03:15,21.911,21911,2013-Abu Dhabi Grand Prix,webber
897,3,2,33,18:03:19,21.633,21633,2013-Abu Dhabi Grand Prix,rosberg
897,820,2,32,18:03:37,22.802,22802,2013-Abu Dhabi Grand Prix,chilton
897,823,2,33,18:04:45,22.286,22286,2013-Abu Dhabi Grand Prix,garde
897,807,3,34,18:05:56,16.147,16147,2013-Abu Dhabi Grand Prix,hulkenberg
897,20,2,37,18:09:50,21.298,21298,2013-Abu Dhabi Grand Prix,vettel
897,154,2,37,18:10:31,22.286,22286,2013-Abu Dhabi Grand Prix,grosjean
897,13,2,38,18:12:40,22.315,22315,2013-Abu Dhabi Grand Prix,massa
897,4,2,44,18:23:20,21.453,21453,2013-Abu Dhabi Grand Prix,alonso
897,822,2,45,18:25:31,26.68,26680,2013-Abu Dhabi Grand Prix,bottas
897,818,2,51,18:36:34,23.608,23608,2013-Abu Dhabi Grand Prix,vergne
898,821,1,1,13:05:59,24.859,24859,2013-United States Grand Prix,gutierrez
898,820,1,5,13:15:49,18.737,18737,2013-United States Grand Prix,chilton
898,813,1,8,13:21:04,32.794,32794,2013-United States Grand Prix,maldonado
898,5,1,17,13:36:46,25.323,25323,2013-United States Grand Prix,kovalainen
898,18,1,20,13:42:04,24.589,24589,2013-United States Grand Prix,button
898,819,1,20,13:42:30,27.568,27568,2013-United States Grand Prix,pic
898,13,1,21,13:43:48,23.936,23936,2013-United States Grand Prix,massa
898,824,1,21,13:44:14,26.205,26205,2013-United States Grand Prix,jules_bianchi
898,823,1,21,13:44:15,25.268,25268,2013-United States Grand Prix,garde
898,815,1,22,13:45:19,23.808,23808,2013-United States Grand Prix,perez
898,814,1,22,13:45:29,24.444,24444,2013-United States Grand Prix,resta
898,3,1,22,13:45:30,23.806,23806,2013-United States Grand Prix,rosberg
898,817,1,22,13:45:31,24.226,24226,2013-United States Grand Prix,ricciardo
898,822,1,23,13:47:05,25.014,25014,2013-United States Grand Prix,bottas
898,1,1,25,13:50:25,23.904,23904,2013-United States Grand Prix,hamilton
898,4,1,26,13:52:15,23.817,23817,2013-United States Grand Prix,alonso
898,20,1,27,13:53:30,24.086,24086,2013-United States Grand Prix,vettel
898,820,2,26,13:53:36,24.293,24293,2013-United States Grand Prix,chilton
898,807,1,27,13:53:54,24.03,24030,2013-United States Grand Prix,hulkenberg
